"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12
"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),행정구역(동읍면)별(4),항목,계,0 - 4세,5 - 9세,10 - 14세,65 - 69세,70 - 74세,75 - 79세,80 - 84세,85 - 89세,90 - 94세,95 - 99세,100+
"경상북도","경주시",감포읍,소계,남자인구수 (명),2623,23,35,44,298,238,157,134,54,16,2,1
"경상북도","경주시",감포읍,소계,여자인구수 (명),2630,13,30,45,349,257,252,263,139,45,15,3
"경상북도","경주시",안강읍,소계,총인구수 (명),23199,228,523,812,2225,1706,1287,1179,667,212,33,8
"경상북도","경주시",안강읍,소계,남자인구수 (명),11496,121,283,405,1089,787,578,410,201,35,6,3
"경상북도","경주시",안강읍,소계,여자인구수 (명),11703,107,240,407,1136,919,709,769,466,177,27,5
"경상북도","경주시",건천읍,소계,총인구수 (명),9001,94,163,226,1042,888,648,579,327,120,22,5
"경상북도","경주시",건천읍,소계,남자인구수 (명),4560,46,85,127,514,437,286,192,105,28,2,1
"경상북도","경주시",건천읍,소계,여자인구수 (명),4441,48,78,99,528,451,362,387,222,92,20,4
"경상북도","경주시",외동읍,소계,총인구수 (명),21850,666,631,562,1988,1343,866,748,477,179,29,6
"경상북도","경주시",외동읍,소계,남자인구수 (명),11521,343,325,292,1018,671,412,247,104,35,5,1
"경상북도","경주시",외동읍,소계,여자인구수 (명),10329,323,306,270,970,672,454,501,373,144,24,5
"경상북도","경주시",문무대왕면,소계,총인구수 (명),4157,116,61,58,439,338,259,287,156,67,7,1
"경상북도","경주시",문무대왕면,소계,남자인구수 (명),2175,59,34,33,223,166,130,83,31,13,1,1
"경상북도","경주시",문무대왕면,소계,여자인구수 (명),1982,57,27,25,216,172,129,204,125,54,6,0
"경상북도","경주시",양남면,소계,총인구수 (명),6381,79,156,169,743,459,314,301,161,65,19,2
"경상북도","경주시",양남면,소계,남자인구수 (명),3392,38,81,87,388,221,148,115,45,16,2,0
"경상북도","경주시",양남면,소계,여자인구수 (명),2989,41,75,82,355,238,166,186,116,49,17,2
"경상북도","경주시",내남면,소계,총인구수 (명),4534,23,44,80,608,495,330,360,242,87,15,1
"경상북도","경주시",내남면,소계,남자인구수 (명),2300,13,28,37,309,250,158,133,67,17,2,0
"경상북도","경주시",내남면,소계,여자인구수 (명),2234,10,16,43,299,245,172,227,175,70,13,1
"경상북도","경주시",산내면,소계,총인구수 (명),3218,18,21,37,549,391,288,272,162,50,10,1
"경상북도","경주시",산내면,소계,남자인구수 (명),1602,10,12,22,307,197,143,111,43,13,3,0
"경상북도","경주시",산내면,소계,여자인구수 (명),1616,8,9,15,242,194,145,161,119,37,7,1
"경상북도","경주시",서면,소계,총인구수 (명),3031,19,26,56,390,349,293,271,146,60,1,0
"경상북도","경주시",서면,소계,남자인구수 (명),1533,8,12,33,204,152,132,109,41,14,0,0
"경상북도","경주시",서면,소계,여자인구수 (명),1498,11,14,23,186,197,161,162,105,46,1,0
"경상북도","경주시",현곡면,소계,총인구수 (명),21282,853,1188,1180,1224,789,504,439,258,81,16,3
"경상북도","경주시",현곡면,소계,남자인구수 (명),10435,454,607,605,589,394,228,158,61,11,0,0
"경상북도","경주시",현곡면,소계,여자인구수 (명),10847,399,581,575,635,395,276,281,197,70,16,3
"경상북도","경주시",강동면,소계,총인구수 (명),6056,45,87,137,710,532,410,378,218,85,15,1
"경상북도","경주시",강동면,소계,남자인구수 (명),3104,22,41,58,377,252,190,128,62,17,4,0
